logFC	AveExpr	t	P.Value	adj.P.Val	B
FNBP4	-1.51604414002381	5.56518935558291	-16.8407292753778	3.21827148647731e-40	1.57023663570645e-38	80.8130610274558
AGFG1	2.16490493719628	7.43551404974874	16.8399820369577	3.23513060310858e-40	1.57162924796902e-38	80.8078590284183
ATP8B2	-2.51004664833391	5.56004812740704	-16.7782589522917	4.9818249017814e-40	2.40974306240478e-38	80.378023425036
MORC2	-1.5708575405964	3.63653664497487	-16.7769757120527	5.02675664213181e-40	2.42104133210314e-38	80.3690840571837
KIAA0355	-1.03759996431591	3.05521285352764	-16.7763366845053	5.0492828842572e-40	2.42149797124506e-38	80.3646323889553
MAPK14	1.51280522159988	9.39425550156784	16.7577952576801	5.74881099216202e-40	2.7452407214486e-38	80.2354539925404
WHAMM	-1.09954238368583	4.45524107960301	-16.7494970024556	6.09256785289416e-40	2.89706764598213e-38	80.1776318367367
NFATC2	-2.40075109568583	5.94265377355779	-16.7329407708543	6.84115033247653e-40	3.23929911523424e-38	80.0622533017543
CST7	2.16311678485656	10.3060797829397	16.7259632714762	7.18360422214299e-40	3.38715994037347e-38	80.0136219620641
QSOX1	1.45253340850348	5.8302351810402	16.7196896362694	7.50614674524212e-40	3.52443425837268e-38	79.9698933802308
AGAP4	-1.27420452038618	3.56657625111055	-16.7124576284915	7.8959995730867e-40	3.69203780038246e-38	79.9194812289126
NLRC4	2.61543243031185	6.45848533583417	16.7078090985993	8.15722745534267e-40	3.79835711634255e-38	79.8870757451523
PIK3C2B	-1.05519783839721	2.93504206390955	-16.6992919945572	8.65851697008607e-40	4.01511890240934e-38	79.8276979343282
RIT1	1.49514255713996	5.78683464037186	16.6966525625879	8.82004126064905e-40	4.07318942497957e-38	79.8092958280751
ATF7IP2	-1.25022893779152	3.04953381601005	-16.6716273524032	1.05096598034449e-39	4.83358206205977e-38	79.6347955352679
PFKFB3	2.66804574490186	8.8120047379196	16.6622341739464	1.12244345660289e-39	5.14124917142763e-38	79.5692856148061
MCCC2	-1.17987773456156	4.92496966582915	-16.6463434938327	1.2546226047299e-39	5.72332311799957e-38	79.4584466152508
SKAP1	-2.55114785416841	5.83234634838191	-16.634035400869	1.36762420889851e-39	6.21355419929516e-38	79.372584283704
NPAT	-1.39081014313356	6.20464100040703	-16.6294544796018	1.41223757817734e-39	6.39037504125248e-38	79.3406246619605
CNNM3	-1.25063261108885	5.18261050047739	-16.6170512401611	1.54048473922981e-39	6.94269869222368e-38	79.2540838579426
PCCA	-0.913407310160276	2.87735328074372	-16.6146237396239	1.56691746654315e-39	7.03357912381889e-38	79.2371452633118
SLC26A8	1.87529537822009	3.93761845139196	16.5955067326625	1.79159527954523e-39	8.01007260042094e-38	79.1037364197728
LRIG1	-1.47767318579036	3.13357753796482	-16.5870342757144	1.90122857407688e-39	8.46650280090903e-38	79.0446029053827
OGFOD1	-1.39624685435307	4.6853745941608	-16.5735685060928	2.08946633663345e-39	9.2679807232018e-38	78.9506083503358
MTA1	-1.04974243446515	2.84145147123116	-16.5675127763525	2.18009720633887e-39	9.63190978328142e-38	78.9083337140922
SART3	-1.15699399814111	4.69821822155276	-16.5556312661826	2.36951682121947e-39	1.04277324579313e-37	78.8253823760116
ACSS1	-1.43790521166028	5.60104085869347	-16.5484678846116	2.49159353939194e-39	1.09221338668189e-37	78.7753662029878
PPP3CC	-1.65278005644831	3.67685647276884	-16.522869609003	2.98163164395694e-39	1.30194047892937e-37	78.5966052570118
LIN7A	2.23199395042044	4.98215977040201	16.5127198668557	3.20167512217679e-39	1.39260458221194e-37	78.5257140280699
GRINA	1.45161391195412	7.10947699159799	16.508068258854	3.30788467215451e-39	1.43324640119374e-37	78.4932223785385
ZFP64	-1.20958229263415	3.35540703841709	-16.5004949208027	3.48840674075718e-39	1.50565001710681e-37	78.4403192121896
ETS1	-2.52566858148431	8.02988073210553	-16.4826867130177	3.95273099503037e-39	1.69952288223107e-37	78.3159056656919
SDAD1	-1.51995965499652	5.52360362688945	-16.4684272121593	4.36877323590858e-39	1.87123562035748e-37	78.2162691282848
PRKCH	-2.44064476339024	6.25770315133166	-16.4656776653359	4.45390211242634e-39	1.90044446789538e-37	78.1970554397004
GPR18	-2.59194373906911	5.23137357454774	-16.455366218658	4.78821861303667e-39	2.03535565437491e-37	78.1249951051331
COG1	-1.15033542625668	6.2370335339598	-16.4490396367671	5.00566045274962e-39	2.11975553210401e-37	78.080779030035
DENND2D	-1.64284004045644	7.30211969054271	-16.4411120936684	5.29213829952141e-39	2.23264571418155e-37	78.0253701917989
FN3KRP	-1.61629710582404	4.00907824444724	-16.4392862798982	5.36041056525343e-39	2.25297855293161e-37	78.0126082436163
CNO	-0.835019608076076	4.87779449369849	-16.4377053471982	5.42023809807668e-39	2.2696235797245e-37	78.0015577702661
BLOC1S1	1.75893524811324	6.63196970333166	16.4338382148392	5.56941613755785e-39	2.32341962437451e-37	77.9745264211329
AQP3	-2.0163650225813	3.66965650813065	-16.4320032437471	5.64163318609566e-39	2.34482991164317e-37	77.9616995831193
MYL6	1.2410795441475	10.4678348016231	16.4115362009084	6.51357384836432e-39	2.69724449174702e-37	77.8186155721056
BTBD11	-1.37570837649187	2.92751830105025	-16.4098322926106	6.59198141028228e-39	2.7196770362569e-37	77.8067023987783
NCBP2	-1.67788749958595	3.82258229665829	-16.4035923162243	6.88727714396989e-39	2.83109978423554e-37	77.7630728877072
DDX19A	-1.04584071521545	2.99605576546231	-16.4011821376281	7.00484888116372e-39	2.86892022424888e-37	77.7462203930225
KHDRBS1	-1.03075265613821	8.31254760830653	-16.4002613881375	7.05029296590852e-39	2.87703227867002e-37	77.7397822114505
WDR3	-0.812008491311846	2.68915264020101	-16.3935357371018	7.39131855495261e-39	3.00526727622023e-37	77.6927525812404
COG2	-0.85210335673519	2.9540903530603	-16.3646363802243	9.0549521401084e-39	3.66839974427063e-37	77.4906381439477
TARSL2	-1.02285526809059	2.64922038235678	-16.3509219345472	9.9708816656472e-39	4.02493647668679e-37	77.3947040511983
CD3E	-1.58060319521138	2.99020283648241	-16.3493414679915	1.00822262733702e-38	4.05529545662224e-37	77.3836477317489
STK39	-1.41171085074448	4.43993635547739	-16.3483005820187	1.01562363140114e-38	4.07047442556557e-37	77.3763660171872
SYTL2	-1.47121141853542	2.87180290828141	-16.3426785421122	1.05654861808527e-38	4.21942654525016e-37	77.3370347723574
GTF3C2	-1.22516697452091	6.23241654503015	-16.3348858711044	1.11601934765366e-38	4.44112380119481e-37	77.2825146542111
PAQR8	-1.69861001600116	4.80473098495477	-16.3230821771494	1.21254630276054e-38	4.80819597511618e-37	77.1999246958555
SIGLECP3	-1.0332930981777	2.92488776151256	-16.3124113978724	1.306984587941e-38	5.16442994573024e-37	77.1252540592006
NCOA5	-1.12150463121777	4.25179037926633	-16.3073296411013	1.35451383028018e-38	5.33345761522952e-37	77.0896910403223
TRIM68	-0.910457604054586	3.31133445880402	-16.3067447679241	1.36009398664987e-38	5.33670444691776e-37	77.0855978909765
TC2N	-1.14774227911789	2.74859406208543	-16.2756118802723	1.69287068092066e-38	6.61930131752321e-37	76.8676877810328
RNMT	-1.02628242985366	3.09798932019598	-16.2394335132513	2.18331774397042e-38	8.50735823709584e-37	76.6143863514241
KCNA3	-1.73949924664053	3.67658366074874	-16.2303635945273	2.32714356006495e-38	9.0364031249304e-37	76.5508709372537
ST6GAL1	-2.05436438760221	6.57017627312563	-16.2233402103281	2.44500250700127e-38	9.44532063308862e-37	76.5016836429762
ZNF33B	-0.894529605355981	2.55356903911558	-16.2230914026707	2.44928560348315e-38	9.44532063308862e-37	76.4999410974849
NOL11	-1.32892399616318	4.34330604883417	-16.1725450709979	3.49539053051717e-38	1.34333125114602e-36	76.1458571339253
FAM113B	-2.25718428560395	4.54579661230151	-16.1700388167912	3.55759029507603e-38	1.36256922496052e-36	76.1282964441675
MMP8	5.69583144981707	7.17229321388442	16.1639981950786	3.71209805338618e-38	1.41691035221427e-36	76.0859697786894
RETN	4.19580011524158	8.09337711603015	16.1608156043237	3.79618701543292e-38	1.4440952775318e-36	76.0636684665671
VEGFB	-1.26452144768467	4.17917013443216	-16.159132164558	3.84143459717935e-38	1.45637091383604e-36	76.0518718825766
HLA-DMB	-2.51539302056504	7.08599644105528	-16.1372887382893	4.47991701236277e-38	1.69271477147256e-36	75.89879023949
ZNF512	-1.04615142637224	5.90779479707538	-16.1123556968107	5.33957736215155e-38	2.01076299188137e-36	75.7240214409049
NDUFB3	1.9411929477259	7.8852623800804	16.1055260670245	5.60263631232787e-38	2.09104260769868e-36	75.6761425603643
TGIF2	-1.11702915638966	4.23390085053266	-16.105479413086	5.604477207885e-38	2.09104260769868e-36	75.6758154851146
AUTS2	-1.85304560444309	3.03079707595477	-16.1053734653812	5.60865999748086e-38	2.09104260769868e-36	75.6750727205102
S1PR5	-2.41748933877294	3.86933202322111	-16.1043716794075	5.64836508575311e-38	2.09887261563978e-36	75.6680494950184
SAMSN1	2.99535893765447	8.39071954685427	16.0933157132144	6.10570290033643e-38	2.26132666493648e-36	75.590535467086
KCTD7	-1.03878377012543	3.07197003683417	-16.084156921455	6.51251531061046e-38	2.40406075051548e-36	75.5263172177177
ITK	-2.7193256582439	4.83711293146734	-16.0744902267556	6.97136234034148e-38	2.56500420273155e-36	75.4585324209046
PGLYRP1	2.9155791593072	6.30438614912563	16.067837304626	7.30582538888014e-38	2.67928014751676e-36	75.4118776430489
HEATR2	-1.62336326881882	4.17397426788945	-16.0648342262224	7.46201693615015e-38	2.72764671196994e-36	75.3908171904232
MRPS27	-0.976631585617305	2.83361012105528	-16.0619386491327	7.6157823684952e-38	2.77481525127445e-36	75.3705101450597
ATIC	-1.74458950643961	3.75526242045226	-16.036534056891	9.10841179228953e-38	3.30791576482437e-36	75.1923238209
PPRC1	-1.00034806821429	2.89314569660804	-16.0175614139642	1.04112329210227e-37	3.76886631741022e-36	75.0592266875983
GOLGA8A	-2.08352583133682	3.37139254745226	-16.0150431634846	1.05976388471368e-37	3.8240097473495e-36	75.0415590828879
FANCF	-1.09229821263182	3.04508942263317	-16.011046707352	1.09003477183603e-37	3.92063147741792e-36	75.0135199072354
C16orf80	-1.22311739857085	4.44859132103015	-16.0051379185845	1.13638385024417e-37	4.0742810119617e-36	74.9720621290863
METT10D	-1.07174586103717	3.15054779865327	-15.9954153919072	1.21698196411188e-37	4.34935401314125e-36	74.9038417648184
HABP4	-0.823247492904762	2.75317014478392	-15.9870937083004	1.29049801098133e-37	4.59745037435953e-36	74.8454465130586
NOB1	-1.54273753727817	4.71810610441206	-15.9649720394344	1.50827827509924e-37	5.35190336465192e-36	74.6901945950381
GPR84	4.46616909469164	6.27354137054774	15.9646402693755	1.51181016449355e-37	5.35190336465192e-36	74.6878659943988
PTGDR	-1.05186857805052	2.32302956261809	-15.9503672796234	1.67185895910702e-37	5.89987460349025e-36	74.587682116168
C14orf169	-0.917219780721254	2.82384197221608	-15.9345836051397	1.86867316462669e-37	6.5737461609532e-36	74.4768814543254
NCL	-1.70895309980429	7.8133766528794	-15.9185227202674	2.09277309645745e-37	7.33909365263921e-36	74.3641207576149
TGFBR3	-2.17903887557724	4.22345198083417	-15.9158078775414	2.13322840729738e-37	7.45766018276985e-36	74.345058924685
FLT3LG	-1.50281674244948	3.35978954137688	-15.9092529971441	2.23416294816147e-37	7.78626602617018e-36	74.2990332304428
ELP3	-1.56862857176481	3.7859358059799	-15.9019654912912	2.35200131156358e-37	8.17156616667694e-36	74.2478606025472
PABPC4	-1.71073211761266	4.95411862941206	-15.8875212656111	2.60427065316337e-37	9.02010039191336e-36	74.1464252412582
HIBADH	-0.900247730743903	2.60326258688945	-15.8862337112857	2.62803207966605e-37	9.07439261477305e-36	74.1373827755146
DYSF	1.81047236239721	8.71364065926633	15.8827762069257	2.6929187518463e-37	9.26321237073178e-36	74.1131003578638
CLK2	-0.808960538443084	6.97674500269849	-15.8824446274911	2.69922513387034e-37	9.26321237073178e-36	74.1107716068283
ZNF202	-0.694236306631824	2.44726948609548	-15.8536663097082	3.30686922224167e-37	1.13139287841451e-35	73.9086331557576
ITFG2	-1.56185371199071	4.02022711649246	-15.8512382451214	3.36401246580835e-37	1.14744522465962e-35	73.8915764550045
HLA-DPA1	-2.31996206533333	9.9043318470603	-15.8313577325445	3.87065741482735e-37	1.31625810633917e-35	73.7519078698897
CDC42EP3	1.46148840858072	8.82862637281407	15.826849051518	3.99579881958092e-37	1.35470859073526e-35	73.7202296876742
LY9	-1.78635981146457	3.63991412853769	-15.8179931622468	4.25351369733112e-37	1.4377388768509e-35	73.6580047461302
RFX5	-1.89073417166667	4.29922455237186	-15.8166650567397	4.29357222739756e-37	1.44692094702269e-35	73.6486726049155
CHIC1	-0.838899238282812	2.54609855278392	-15.8110270237649	4.46787530895651e-37	1.50115259632066e-35	73.6090550627019
CRY1	-1.2517841522863	2.71761185536181	-15.8080534028416	4.56264188564633e-37	1.5284169325589e-35	73.5881592466175
BCL11A	-2.05042337642799	4.23346384823116	-15.8008351684947	4.80113596101185e-37	1.60352225459747e-35	73.537434367552
FKBP5	1.95950561319745	9.81811984782412	15.7979611846858	4.89953182819854e-37	1.63152956012e-35	73.5172371996559
RCAN3	-1.07071296923461	2.92340213833668	-15.7975145003539	4.91500507120178e-37	1.63183984937948e-35	73.5140980489101
TAF4	-1.44417495426132	4.28068575315578	-15.7965602425265	4.94822484605695e-37	1.63802298591301e-35	73.5073918039162
KIAA0182	-1.74082642284611	3.90249354122613	-15.7955552408341	4.98345416531783e-37	1.64483301891755e-35	73.500328895135
GCN1L1	-1.32883122953368	4.11198903895477	-15.7935502726829	5.05448818501416e-37	1.66338611179557e-35	73.4862383085593
NFE2	1.28116375422532	9.28365656267337	15.7861637738447	5.32504256719141e-37	1.74729905523456e-35	73.4343254254294
BET1L	-1.06116885696748	6.51014441941206	-15.7854240171487	5.35292471288897e-37	1.75132714659009e-35	73.4291262040475
OSBPL3	-0.991466537450057	2.94007306552261	-15.7838450639166	5.41292682971639e-37	1.76581002567085e-35	73.4180287758473
MRI1	-1.31434185496167	4.51427876267839	-15.7816650298915	5.49687885320954e-37	1.78799926060051e-35	73.4027065345328
TRIB2	-2.43371931867538	4.26294255632161	-15.7810351635164	5.52137650775397e-37	1.79077708583858e-35	73.3982795103532
MGA	-1.64984671273112	4.50384269094975	-15.7757492175685	5.73131997807628e-37	1.85351218426432e-35	73.3611263698144
MPRIP	-1.37127994581068	5.65382214604523	-15.7738029714401	5.81061659137057e-37	1.87375687897588e-35	73.3474464994652
FBXO21	-1.88396474626713	4.18716868029648	-15.7660404176158	6.13796700638415e-37	1.97364658296971e-35	73.2928827607723
ESYT1	-2.30576915263995	6.41540474422613	-15.7630153623962	6.27047799420964e-37	2.01049440145773e-35	73.2716185268774
WDR54	-1.60690916334959	3.60487806413065	-15.7590453462913	6.44873763314472e-37	2.06175879541738e-35	73.2437111087653
TADA1	-0.750609768832751	2.7285073588392	-15.756246091732	6.57746943390435e-37	2.09694210191121e-35	73.2240331353024
RASA3	-1.74394913460336	7.53396900041709	-15.7534441204569	6.70890243025505e-37	2.1327847895842e-35	73.204335667448
CD6	-1.81624454647038	3.76259863744221	-15.7493390295941	6.90622349815258e-37	2.18931186712622e-35	73.1754767349193
MTMR15	-1.19338180053484	2.71847732895477	-15.7481474849978	6.96457836904156e-37	2.20159150584181e-35	73.1670999756417
PRSS23	-1.96887391053658	3.2313974159397	-15.7450821323947	7.11697968530236e-37	2.24344792214784e-35	73.1455497019861
LIMA1	-1.10496488886934	2.68606523570854	-15.7279292607216	8.03349294822532e-37	2.52526212506959e-35	73.0249515901793
PCMT1	1.38406640766899	7.73147619333668	15.7242534478935	8.24478169727752e-37	2.58014108500149e-35	72.9991058369949
RPA1	-1.47262283462659	6.99652459847739	-15.7240941957553	8.25406032361018e-37	2.58014108500149e-35	72.9979860717813
EHBP1	-0.897407461666087	2.72610281225126	-15.7087688170102	9.19767613780463e-37	2.86712004495676e-35	72.8902213421783
LDHB	-2.16337340091987	8.18144111017086	-15.7004669151702	9.75318090693547e-37	3.03186138885401e-35	72.8318393272811
RRS1	-1.35869028047038	4.07658463345226	-15.6953725237841	1.01105631898648e-36	3.13427458885809e-35	72.7960120226393
CDC25B	-2.16183698222706	5.21990080013065	-15.6902799490675	1.04809200169059e-36	3.23832447589276e-35	72.7601962223662
SSRP1	-1.38004442691464	6.03674130538191	-15.6899696315212	1.05039218430312e-36	3.23832447589276e-35	72.7580137349595
RUNX3	-2.14701927274274	6.25076539845729	-15.6887868989928	1.0592054404335e-36	3.25654889110815e-35	72.7496954420572
IK	-0.76275903934553	7.81505948663819	-15.6818387194632	1.11249586099621e-36	3.4110460524862e-35	72.7008267233105
CHMP7	-1.33279417564925	5.81755233464824	-15.6589935313339	1.30737048702657e-36	3.99763259003058e-35	72.5401328499847
OPLAH	2.47957329238966	4.79533774968342	15.6443465464673	1.4499355729876e-36	4.42151548914861e-35	72.4370922041325
HMGB2	2.22552487999303	7.62454339135176	15.6321814741171	1.58010326361043e-36	4.80539805534858e-35	72.3515038728302
USP32	1.23380871986295	6.92218168190955	15.6314145849807	1.5886904818908e-36	4.8184552939942e-35	72.3461081278305
DDX28	-1.15950906284263	3.4379240068995	-15.6192949382704	1.73077230333481e-36	5.23523633100356e-35	72.2608319733272
TCTN3	-0.956325669229965	2.70319199621608	-15.6035055475806	1.93512616387194e-36	5.83763059434701e-35	72.149724427073
NCALD	-1.12074399266086	2.82919958405025	-15.5959325272722	2.04154209763763e-36	6.13677234832742e-35	72.0964300954706
UBE2F	1.65245495845412	7.29000258441709	15.5956774802882	2.04522621482308e-36	6.13677234832742e-35	72.0946351827419
RNPS1	-0.961185017751454	7.17929413267839	-15.5950378818604	2.05449441839263e-36	6.14814303018721e-35	72.0901339464062
LCK	-2.5322938459187	5.12330166380905	-15.5849880585129	2.20576775780534e-36	6.58327813247116e-35	72.0194048420306
NFATC2IP	-1.42515890051394	6.3836943879196	-15.5752810348491	2.36245811180693e-36	7.03222942458817e-35	71.951083876744
TMEM19	-1.20433855831069	3.51533442470854	-15.5715287724297	2.42597062058784e-36	7.20218050376632e-35	71.9246731581435
MS4A4A	3.25186308887456	6.70363502042714	15.5613222957071	2.60751157445648e-36	7.72071105238803e-35	71.8528304668762
ROPN1L	2.04792995582172	7.61377126205025	15.5586952657719	2.65639911050201e-36	7.84476600475094e-35	71.8343382130289
HMG20A	-1.1303316829338	3.05490000428643	-15.5503731126344	2.81740908039907e-36	8.29841593182109e-35	71.7757546351244
